cell_id,lat,lon,dist_to_known_occurrence_km,dist_to_belt_axis_km,lithology_gondite_index,ferrous_oxide_index,magnetic_anomaly_norm,structural_lineament_density,ndvi,slope_deg,soil_mn_anomaly,prospectivity_label
845,20.93841,80.18506,42.0729418419708,75.6770936578216,0.043860265682706484,0.33564146111703635,0.0,0.07297113654453136,0.6108099444679035,1.1335316297016456,0.0,0
846,20.93841,80.20714,43.413292400394454,77.01036068701603,0.3814651071808034,0.0,0.0,0.10621416334671888,0.5578294701645219,0.0,0.0,0
847,20.93841,80.22922,44.83065600510157,78.34360162841975,0.10215640350526559,0.0,0.12685843050619872,0.42659578813171717,0.5735633775038136,8.616168729595465,0.0,0
848,20.93841,80.2513,46.317963202724066,79.67681646966044,0.0,0.20238361042729827,0.0,0.12441789376597834,0.5116227204150073,3.828849623395625,0.0,0
849,20.93841,80.27338,47.86869484995622,81.0100051983723,0.11628111310797476,0.0,0.0,0.17122717917645117,0.5595771841337088,2.5012847371920963,0.0,0
850,20.93841,80.29545,49.476887626515285,82.34316780218684,0.0,0.09068107882588052,0.0,0.3066739756264563,0.5153223996754109,8.532784217377058,0.2551236583171211,0
851,20.93841,80.31753,51.13712056758242,83.67630426873184,0.0,0.19544482378810799,0.21109705717711189,0.05410347826854075,0.6590962569374177,0.7423150067348678,0.0,0
852,20.93841,80.33961,52.84448898073914,85.00941458563884,0.10903286595733704,0.01252405095896679,0.0,0.0,0.48803557699083566,4.566973273446122,0.05984566313474519,0
853,20.93841,80.36169,54.59457072702597,86.34249874053481,0.0037308332903608406,0.08804811421309008,0.0,0.34672889239470117,0.6025510722433975,0.0,0.13788671819473503,0
854,20.93841,80.38377,56.38338858232463,87.67555672105004,0.03342956038333444,0.2817492966693832,0.0,0.3587198205632851,0.36709147719298285,4.952501013484335,0.32399006602523506,0
855,20.93841,80.40584,58.207371331206076,89.00858851480888,0.0016785874878092679,0.3117522886525287,0.0,0.1531523817298379,0.6496782348211676,0.050768421246137674,0.1455813167158725,0
856,20.93841,80.42792,60.06331539832238,90.34159410943823,0.04039026416571783,0.0,0.10585146375616575,0.0,0.471694490727379,4.223597327482852,0.0,0
857,20.93841,80.45,61.94834817694837,91.67457349256485,0.0509961390975306,0.0,0.0,0.5430948720443143,0.42227544196213085,8.078752252793599,0.0,0
858,20.95725,78.75,31.917293664508573,20.78394905924672,0.0,0.0,0.013376412082660591,0.13311226644915983,0.38958905907649277,4.136921035347311,0.05417181940280097,0
859,20.95725,78.77208,29.684900908153843,18.493279211076903,0.12584637224778095,0.18153723177983316,0.25855142907905365,0.13792893435196416,0.3780707460997281,0.0,0.17011255985570584,0
860,20.95725,78.79416,27.462341620558448,16.20315722311819,0.0,0.0,0.27184353708701336,0.4378364001103187,0.4805369891904055,4.58017404975376,0.02298289596805008,0
861,20.95725,78.81623,25.252212444810123,13.913853673974087,0.0,0.004861347989490936,0.0,0.28756875606623183,0.7568347471967856,6.167094427310942,0.010949446792789039,0
862,20.95725,78.83831,23.058088003280126,11.62585211840882,0.13703385140853577,0.07723640772901083,0.14165516267029912,0.3899521858049143,0.4556490194693756,7.815635613493012,0.0351212648545712,0
863,20.95725,78.86039,20.885013199209727,9.34010949410159,0.22091156634447287,0.0013549079405819342,0.06307483513561084,0.138522601230819,0.23455969823010026,10.019468187628831,0.0,0
864,20.95725,78.88247,18.740312085697227,7.058820625205394,0.2251445774072914,0.15514731547008354,0.0,0.4334263957288686,0.5923636933571692,11.071780490042025,0.026744164221252385,0
865,20.95725,78.90455,16.63496276522056,4.78835545469344,0.5499256723728372,0.5594453123273181,0.10440091893286016,0.4517251814688743,0.38150289738445436,7.946208046362079,0.12320297373530131,0
866,20.95725,78.92662,14.586015396361205,2.557702855617626,0.4918699879851647,0.18169523699828286,0.0,0.3282120518148234,0.646483338231311,8.059077846506487,0.003535092116445833,0
867,20.95725,78.9487,12.620969658299297,0.7356208164068828,0.8357811198362313,0.19034324478904663,0.37316001528867904,0.8177785812578247,0.46664341436032425,8.385512387457121,0.1987739228122679,0
868,20.95725,78.97078,10.785781248346684,0.5990729704257924,0.8347923344856539,0.44499946581582894,0.215557169289658,0.8165600955267587,0.47850066219405185,10.016560812961322,0.21722016013795964,0
869,20.95725,78.99286,9.158845561836827,1.933741357101305,0.7188974220173368,0.3106246159770347,0.0,0.6049975589044606,0.6741634269084019,11.498867520811604,0.0,0
870,20.95725,79.01494,7.870387563459485,3.2683843312943535,0.6134616572256983,0.501291651014695,0.07417765186838678,0.6611201222685121,0.5826114651703934,5.7528307364801305,0.14456304261922057,-1
871,20.95725,79.03701,7.106948900586611,4.603001880682787,0.3433794994142259,0.2938654152635517,0.0,0.6243282687374356,0.31432687374547225,5.986821584232948,0.09872470597146212,-1
872,20.95725,79.05909,7.04142166560748,5.937593992944815,0.45863964488593734,0.2082565261022676,0.159580903124664,0.4739577457147006,0.33425163344008607,9.114883353664643,0.0,-1
873,20.95725,79.08117,7.691663643759464,7.272160655752423,0.3051537966100629,0.0,0.10103041626594564,0.2748115748135173,0.24480634087337225,5.330799925409988,0.047797303641394916,-1
874,20.95725,79.10325,8.902187040304813,8.606701856781749,0.011212739360446505,0.0,0.0,0.48231954998162485,0.8690914397395375,7.420773417909026,0.0,0
875,20.95725,79.12532,10.48061792862428,9.941217583708092,0.0,0.0,0.2743310863848148,0.28611193141305113,0.39435373989868544,3.8649444718092276,0.05648280289225523,0
876,20.95725,79.1474,10.872567806840408,11.275707824203813,0.15122098691796854,0.17126079325136118,0.3661654703897358,0.33183797205529264,0.681111477867571,6.319463854225594,0.14057185422381052,0
877,20.95725,79.16948,11.162806304861425,12.610172565940639,0.0957329100029544,0.0,0.09963823419117722,0.0,0.4443615934946896,3.209985389044232,0.0,0
878,20.95725,79.19156,11.895733149480163,13.944611796589454,0.08546088271144557,0.2829641271319625,0.030867180669868294,0.09035003522950615,0.37127868987033197,0.0,0.0,0
879,20.95725,79.21364,12.996668730226713,15.279025503823283,0.07499720279738088,0.0709689416323338,0.16230451968211013,0.16129579118685275,0.5300940154396759,7.133475745926215,0.054511839758334596,0
880,20.95725,79.23571,14.381343359916364,16.613413675310134,0.08979800863559106,0.012855210251253447,0.054618749395450236,0.09935394532765587,0.48606691872255,2.611573256806291,0.40249031928630136,0
881,20.95725,79.25779,15.976150434256954,17.94777629872155,0.16394025710053337,0.0,0.0,0.0,0.6483104170746161,3.5786672654606595,0.0,0
882,20.95725,79.27987,17.724458658761677,19.282113361726353,0.0,0.13093520482639856,0.0,0.3684653309831714,0.6535883919617438,2.25932558117043,0.04167239322156675,0
883,20.95725,79.30195,19.585203390723596,20.616424851990494,0.0,0.0,0.0,0.0347759306963416,0.4597347606982247,5.326389969477084,0.0,0
884,20.95725,79.32403,21.529251094800767,21.9507107571812,0.0,0.0,0.0655991838613862,0.11705891045873738,0.34287681818395244,4.651496909247164,0.0,0
885,20.95725,79.3461,23.535968553730434,23.284971064967333,0.05530372289540744,0.20583419757775404,0.012949593448991423,0.11923758752846086,0.37843936110814924,5.086503701602091,0.0,0
886,20.95725,79.36818,25.590617016946698,24.619205763013127,0.16591339717248368,0.06950819855309631,0.049701468538113955,0.21665214931050356,0.22764580070486518,2.1549613064028357,0.0,0
887,20.95725,79.39026,27.682525921864748,25.95341483898275,0.0,0.0,0.0,0.3405504712587768,0.5095927449694969,3.374046901105798,0.09654574201875184,0
888,20.95725,79.41234,29.8038504216468,27.287598280542227,0.0,0.11131739750326353,0.13658922836232307,0.23494302646070533,0.5469555789393002,4.5182752732381015,0.0,0
889,20.95725,79.43442,31.664612411105225,28.62175607535385,0.0,0.008687537206262023,0.003211128757060759,0.28757963293274275,0.3889829899133269,7.391728204254765,0.0,0
890,20.95725,79.45649,33.4213569154551,29.955888211079728,0.0,0.06737040241735837,0.5123785675780517,0.1702000619184596,0.3723269211731976,4.119624753076712,0.20479698550350753,0
891,20.95725,79.47857,34.834125855849614,31.289994675383944,0.0,0.0,0.0,0.064329475854873,0.5471461802300601,0.6694835247919713,0.18071788326603877,0
892,20.95725,79.50065,32.79154897788458,32.624075455926935,0.0,0.33570549192811366,0.0667512992779183,0.06842553072503396,0.4606800994954494,3.936390657064515,0.0,0
893,20.95725,79.52273,30.784036716781664,33.958130540368344,0.008113336895773569,0.0,0.5688107220757735,0.18364927240745116,0.51900743000942,2.7778269232975936,0.00806950509012328,0
894,20.95725,79.54481,28.818917800885643,35.29215991636672,0.0,0.25255408887045394,0.043059365768983254,0.1673073593476686,0.4969477531842188,0.0,0.1950000873498344,0
895,20.95725,79.56688,26.905482833611558,36.626163571584904,0.12815386203920837,0.0,0.0,0.27087736983211097,0.5825651575708982,0.0,0.1656272519386968,0
896,20.95725,79.58896,25.05557559716268,37.960141493677504,0.0,0.13273712911140712,0.0,0.08318564274623903,0.4677887554585733,2.9597070103773895,0.21772369737106617,0
897,20.95725,79.61104,23.284342615534378,39.29409367030399,0.0,0.12153892656687758,0.3172543150568232,0.16573690573946584,0.477448634753388,3.160593557289577,0.060819801601990235,0
898,20.95725,79.63312,21.611136845241266,40.628020089119254,0.058611226195972865,0.18843160587086827,0.0,0.0,0.2810935597023756,2.3322195365496547,0.12458250210874307,0
899,20.95725,79.65519,20.06050208891755,41.961920737781014,0.0,0.0,0.10627196845117298,0.257909800599581,0.535890225880232,5.383863546515412,0.22767231041970273,0
900,20.95725,79.67727,18.663015223159466,43.295795603943866,0.04749776515912175,0.1802764821383587,0.0,0.12787129518554746,0.5535011456692164,0.641904530867718,0.0,0
901,20.95725,79.69935,17.455498167035664,44.62964467526134,0.012894681708026767,0.3059214689161017,0.0,0.34612581393776853,0.5142187533299023,0.0,0.07527638493623881,0
902,20.95725,79.72143,16.47976280204335,45.96346793938958,0.0,0.0,0.0,0.43056286846432024,0.8048279965961554,0.9076851634464793,0.0,0
903,20.95725,79.74351,15.778866724499375,47.29726538397879,0.19097027908932238,0.020747080483844663,0.3140351956622369,0.058080924715442434,0.5583706028000852,1.4615625273498756,0.0,0
904,20.95725,79.76558,15.390405322318482,48.63103699668183,0.0,0.0,0.0,0.15953368640756665,0.5127104087359191,2.88931085219221,0.08861508416274125,0
905,20.95725,79.78766,15.3381356386702,49.96478276515065,0.24747756494601542,0.0,0.0,0.10543925844612277,0.6043629041466847,0.9610653757144862,0.11317345359872648,0
906,20.95725,79.80974,15.625431891477888,51.29850267703529,0.0,0.28932317052439915,0.2972325132395917,0.04625484192475549,0.831009010297349,0.0,0.0,0
907,20.95725,79.83182,16.23427628784592,52.632196719986574,0.0,0.0,0.0,0.22075331348927738,0.5720166898784598,0.0,0.0,0
908,20.95725,79.8539,17.130417942483977,53.96586488165182,0.008514463625829348,0.0,0.1024377064053108,0.04163500592776507,0.22720196847615398,3.34260735549822,0.0,0
909,20.95725,79.87597,18.271633701064722,55.29950714968143,0.0,0.2657777169122857,0.19714442957853529,0.22666878730363937,0.6009715264642754,0.08385336878450511,0.034482472279227044,0
910,20.95725,79.89805,19.61519470928055,56.63312351172105,0.0,0.10570213456857917,0.11741280579870891,0.0,0.41929966472230407,0.0,0.0,0
911,20.95725,79.92013,21.122523855886627,57.966713955419706,0.0477077091893032,0.34325443769782865,0.0,0.33458521719478407,0.274936076586717,4.639204327684633,0.07617443703030102,0
912,20.95725,79.94221,22.76110824654057,59.300278468421396,0.06672086620459582,0.0,0.15183023181055186,0.0,0.7831553247392615,7.029850416048653,0.0062343877871188095,0
913,20.95725,79.96429,24.50463151759583,60.633817038372065,0.0,0.021971440751098106,0.0,0.24563942101038683,0.7540348703446523,2.765082633899704,0.04022614985347296,0
914,20.95725,79.98636,26.332257101785203,61.96732965291593,0.11852132549015691,0.0,0.0,0.41755921392891004,0.42079179857631643,3.7071491041218154,0.0,0
915,20.95725,80.00844,28.22765384545907,63.30081629969727,0.13892712088002446,0.023665786797182398,0.0,0.0,0.42238095262224096,3.7279184947535264,0.0,0
916,20.95725,80.03052,30.17805488214777,64.63427696635905,0.17237718158905546,0.0,0.0,0.177131486143805,0.5711152235264211,0.0,0.0,0
917,20.95725,80.0526,32.173458416055595,65.96771164054125,0.06354640067656663,0.10989922759747352,0.04073874811025599,0.2707718256392459,0.425136887455688,5.316398441369682,0.2438289809219909,0
918,20.95725,80.07468,34.205989668190014,67.30112030989044,0.16362489112098103,0.051956305702963,0.0,0.14550428245189978,0.5304211645041366,6.228781578880865,0.0,0
919,20.95725,80.09675,35.71999610661596,68.63450296204157,0.0,0.0,0.0,0.2883870274706892,0.44963508272534214,7.7800660882317905,0.12927625330217363,0
920,20.95725,80.11883,36.7222205969877,69.96785958463799,0.0,0.0,0.03226076150153149,0.25529195384618664,0.49350414753100635,1.8659724603479313,0.0,0
921,20.95725,80.14091,37.836698707981846,71.30119016531731,0.0,0.0,0.2156304266842217,0.2837966784167243,0.3530252511740672,0.05194959282725575,0.0,0
922,20.95725,80.16299,39.05382146335371,72.63449469171788,0.014312630977947743,0.11650570258888657,0.0,0.0,0.6654677631868878,6.535063196176602,0.0,0
923,20.95725,80.18506,40.3643046402511,73.96777315147816,0.0,0.0,0.29083725274825306,0.5694407413265248,0.7182909331800769,4.299593250043756,0.0,0
924,20.95725,80.20714,41.75935968993825,75.30102553223273,0.0,0.08194570033942314,0.1897739811339912,0.2701197657273471,0.5357816019425266,5.276217804032282,0.0,0
925,20.95725,80.22922,43.230799975877076,76.6342518216221,0.22586382372573516,0.3319446920957427,0.0,0.26318514107706104,0.5447774968261451,1.3194055701263179,0.23103049715410431,0
926,20.95725,80.2513,44.77109470635546,77.96745200727612,0.0,0.23770840128883888,0.0,0.0,0.6379670640690622,3.70761798975375,0.3083997643802179,0
927,20.95725,80.27338,46.3733833471081,79.30062607683168,0.04965689788637443,0.0,0.0,0.3617057286027485,0.5501781744789258,0.26250172398882077,0.03802206173120517,0
928,20.95725,80.29545,48.03146207748143,80.63377401792361,0.0,0.0,0.05447971375217906,0.2888404494073636,0.792072197202019,2.9875332824273984,0.0,0
929,20.95725,80.31753,49.73975187835298,81.96689581818211,0.009086761467183532,0.06744397740108227,0.0,0.031661669099543044,0.36565899513853983,2.096489589472033,0.0,0
930,20.95725,80.33961,51.493255701126316,83.2999914652417,0.000722936079719977,0.0,0.23994007532543693,0.0,0.6704943922600933,9.094100466428845,0.0,0
931,20.95725,80.36169,53.2875101991814,84.63306094673153,0.05379963618064615,0.0,0.0,0.33588822275750563,0.533983874864183,4.427179033250642,0.23189718931194922,0
932,20.95725,80.38377,55.11853585573512,85.96610425028489,0.13983750345749002,0.06165671374785369,0.0,0.13726343508113065,0.3930097667640786,0.0,0.0,0
933,20.95725,80.40584,56.98278804899802,87.29912136352849,0.19768775953299583,0.0,0.046750596971996766,0.12445154320033552,0.8645774106305675,2.9965074986956086,0.0,0
934,20.95725,80.42792,58.87711062947798,88.63211227409256,0.03715479406132586,0.3062962273627562,0.0,0.331714037373688,0.8839171034506113,3.9577202368583113,0.024849205522284618,0
935,20.95725,80.45,60.79869289196815,89.96507696960632,0.07074593401229055,0.0,0.0017226537599935685,0.040879494392472626,0.5208902604673081,1.7681134024720695,0.0,0
936,20.97609,78.75,31.52369313230995,20.968624959962717,0.0,0.2053450583788386,0.19979142525660323,0.14421157748237468,0.6112161812124012,1.0086216426450405,0.0,0
937,20.97609,78.77208,29.261583641868906,18.70089312281299,0.03375280106359251,0.0,0.027358942440591304,0.030835269776560467,0.4825098496345367,5.844103270148329,0.0,0
938,20.97609,78.79416,27.00450257056047,16.440022531216126,0.17740484020491423,0.0,0.03009141625416021,0.22723234468362657,0.5043385894092445,1.948931653565504,0.0,0
939,20.97609,78.81623,24.753825495892084,14.189293355534701,0.19787660242232336,0.15943326514899872,0.04991035971851453,0.08329774888425057,0.3882194754349668,6.356265158694491,0.04198292412058811,0
940,20.97609,78.83831,22.51147334680966,11.95443516895101,0.16176011841181917,0.2321952615366556,0.0,0.06073710800762693,0.36606872973008253,2.6651349251181826,0.16557094502392555,0
941,20.97609,78.86039,20.280207784767907,9.74637187752832,0.30339805630525857,0.0,0.09839895357079854,0.15248817239800636,0.8013717409362658,4.659273660870005,0.0,0
942,20.97609,78.88247,18.06413754235638,7.588529537356381,0.3412004800867696,0.10887558671248868,0.061957100637635945,0.2565161985865605,0.5347209563809985,9.359087919966711,0.0,0
943,20.97609,78.90455,15.86962967215993,5.539906877580672,0.5412357714498626,0.0,0.22324599820939425,0.44023839456622604,0.5428799424811792,9.134968619365512,0.0,0
944,20.97609,78.92662,13.707044596129155,3.7823442869576542,0.5671068491531313,0.15118859579268898,0.18734503902774885,0.64648599298302,0.4161626082840366,8.993576289405038,0.0,0
945,20.97609,78.9487,11.5942590645082,2.444048198831175,0.6227332026039395,0.35942194815827466,0.05679024414126571,0.4003442553119769,0.5476350959604038,9.781949697028121,0.09234336774042394,0
946,20.97609,78.97078,9.564332806560584,1.1093688622705238,0.8714926628273859,0.2166830749693474,0.3470396581720153,0.8645670362768154,0.29884876140322225,11.191716789872723,0.11732296413876522,0
947,20.97609,78.99286,7.683223849289992,0.22528507041132162,0.6114773306674717,0.31307912981002295,0.13935408814415076,0.855981378556381,0.38609901148205406,9.719502748021307,0.0,-1
948,20.97609,79.01494,6.090422310849825,1.5599135868908347,0.8170089790772155,0.1885506912226086,0.3137783104713483,0.7809037420775468,0.30955615572549755,6.624375323873602,0.2251572310231034,-1
949,20.97609,79.03701,5.065610335534755,2.8945166748485422,0.1794785495289608,0.2817483061880459,0.25626030159561086,0.501627932782073,0.6450294282254516,11.00465834338025,0.18499334245480983,-1
950,20.97609,79.05909,4.973270692133006,4.229094321965932,0.28736755487721466,0.6449690187505688,0.41623402763714895,0.0,0.23142650661384895,12.60384660800079,0.21044474926607892,-1
951,20.97609,79.08117,5.857668807591446,5.563646515917368,0.44984279731562116,0.30978926319654754,0.20047586302646464,0.6118284614606104,0.309567718602929,9.421310816582192,0.3200320238114841,-1
952,20.97609,79.10325,7.375431874502863,6.898173244382263,0.37403670752749246,0.06383565143829606,0.5387800769152207,0.2176872816136961,0.20483446186974047,7.8427281857282765,0.0,-1
953,20.97609,79.12532,9.00925956650592,8.2326744950371,0.11407929292154567,0.11783663156636867,0.5589599216902592,0.43209871761173496,0.3808410579946152,3.4634185581540944,0.0,0
954,20.97609,79.1474,8.77827326239965,9.56715025555842,0.1175526792757501,0.0,0.3369441711563139,0.4904513083137269,0.439361049683981,8.389363207311991,0.04575894298777477,0
955,20.97609,79.16948,9.135249774795597,10.901600513618426,0.3269882972851021,0.0,0.46022539242365557,0.0,0.6432579111329345,6.931943909076985,0.0,0
956,20.97609,79.19156,10.01752857496259,12.236025256894285,0.07203126208120968,0.33310973582891257,0.0,0.3183329201318543,0.48125537820177705,7.287348280705141,0.00613786320224801,0
957,20.97609,79.21364,11.30275860370118,13.570424473059012,0.3733197798453566,0.06749367463843192,0.0,0.2902776338064159,0.462115350273592,7.680635564907569,0.1630784377561399,0
958,20.97609,79.23571,12.87078893598563,14.904798149784286,0.08316744463124015,0.37134991383182236,0.012738944037802236,0.27738684132862806,0.5685766083386499,8.841575285905861,0.0811648214541624,0
959,20.97609,79.25779,14.630975544023231,16.239146274744044,0.1157328070015411,0.0369247055145267,0.06419484586301809,0.040971996885761156,0.4705351534676423,1.5829563989687023,0.023345024244138948,0
960,20.97609,79.27987,16.52201754431093,17.57346883560818,0.24748012175039763,0.03409229414296281,2.904412417804869e-05,0.38482489160130545,0.8746483603732184,0.9257919590663324,0.0,0
961,20.97609,79.30195,18.503839109865233,18.907765820049235,0.058519953037168226,0.1334120241246477,0.0,0.0,0.4581041178829307,4.486357821343337,0.0,0
962,20.97609,79.32403,20.55019314391016,20.242037215733525,0.0,0.0,0.24939018265017868,0.22381583289047957,0.6014100029150894,1.5508854246286154,0.0,0
963,20.97609,79.3461,22.64359051814083,21.576283010334794,0.014264648064247135,0.05225109785830197,0.44387408907780174,0.14738369585758387,0.6611114884274569,0.9697851046078485,0.037680635425329095,0
964,20.97609,79.36818,24.772107701618765,22.910503191518163,0.0176892473876264,0.007957589514972876,0.26504908194540294,0.24865379377314134,0.46001922982808685,6.878074700399083,0.0,0
965,20.97609,79.39026,26.8762237193822,24.24469774695139,0.0,0.25074379997492696,0.22314236856264125,0.2563835731348276,0.570884016884876,0.9850149258064325,0.2344222030748554,0
966,20.97609,79.41234,28.55980273952395,25.578866664303487,0.0,0.16516080308495193,0.04966954537995322,0.38434277953274865,0.47816845855097195,3.495955304492851,0.0,0
967,20.97609,79.43442,30.323098220713263,26.913009931238427,0.0,0.0,0.0,0.210524200157547,0.5870859717433107,0.0,0.08934953234719703,0
968,20.97609,79.45649,32.152997666951066,28.247127535423708,0.11994704813003611,0.20630403886414128,0.016818764968142778,0.14049043339117379,0.5631881076420432,3.5540042985546347,0.012929767149826962,0
969,20.97609,79.47857,33.96324560304412,29.581219464522526,0.011378459588791533,0.0,0.42278202645134105,0.17862428325983745,0.5296642546304889,6.411684192750445,0.0,0
970,20.97609,79.50065,31.865166724382338,30.915285706200166,0.0,0.0,0.0,0.19769670695831268,0.38723356750350624,6.444061975912549,0.2069042036300422,0
971,20.97609,79.52273,29.795573413213717,32.249326248117505,0.0,0.036411489466147626,0.0,0.3187368867835909,0.8095229772319844,5.967044822696956,0.17317469190900922,0
972,20.97609,79.54481,27.760837312347125,33.583341077937554,0.03048278726219241,0.0,0.2266014189938357,0.0,0.6301387006500563,3.011848550139906,0.0,0
973,20.97609,79.56688,25.769216759423294,34.91733018332437,0.0769866298950048,0.2505287243899864,0.24212109268826423,0.2576357446952471,0.3248631002576411,6.075824317891399,0.0,0
974,20.97609,79.58896,23.83152385804547,36.251293551935746,0.0,0.05912993002726817,0.0,0.25120920882144476,0.4873808136401232,4.278513052756721,0.033951271082681096,0
975,20.97609,79.61104,21.962037271814566,37.585231171434025,0.0,0.03827775494345986,0.0,0.19427922049627921,0.3251398005539501,1.9969591280125114,0.0,0
976,20.97609,79.63312,20.179722228709913,38.919143029477695,0.13408534276384051,0.15086312761052123,0.0,0.2195795943737221,0.649767137192344,4.111603435379923,0.0,0
977,20.97609,79.65519,18.509777284761032,40.25302911372581,0.0,0.18382629212636628,0.041576042705113885,0.0,0.5378040753747557,5.405513694129327,0.0,0
978,20.97609,79.67727,16.985378420138353,41.58688941183573,0.0,0.1374955712642317,0.2572026335468751,0.0,0.538778892912414,0.0,0.0,0
979,20.97609,79.69935,15.649117070767028,42.92072391146428,0.05403968297466227,0.24327957145925433,0.0,0.07660514836409453,0.417334979679083,0.3193174025162535,0.0,0
980,20.97609,79.72143,14.552910740587615,44.2545326002694,0.05623063015088889,0.11810306832410138,0.27468139051064355,0.21562907207073057,0.4881340005944341,2.6924856180853887,0.0,0
981,20.97609,79.74351,13.754276371206524,45.58831546590462,0.0,0.051744898183823274,0.08594721021141447,0.4365550926912245,0.6400006150149293,0.0,0.0,0
982,20.97609,79.76558,13.306900012516241,46.92207249602506,0.027939288835835675,0.22590949162989787,0.5364158279358611,0.16391246681426572,0.6760472017505297,0.0,0.0,0
983,20.97609,79.78766,13.246419123590705,48.25580367828718,0.08859143221408722,0.013400019483210015,0.13573060096220516,0.0,0.646509109811725,1.9487075420565356,0.19413573066751408,0
984,20.97609,79.80974,13.578004768390672,49.58950900034223,0.045183764191076975,0.03099543252597667,0.04837029212818007,0.0053317031742260435,0.3118890750224935,5.615588429948019,0.043307064343192536,0
985,20.97609,79.83182,14.274360561887569,50.92318844984264,0.07604386795170379,0.2970290038195522,0.17463944849602056,0.28167320646280886,0.5054162348278353,5.56159380427219,0.13894442919140204,0
986,20.97609,79.8539,15.285715132363912,52.256842014440494,0.0,0.2762942147451496,0.0,0.017989420303976128,0.5698103269827004,3.8618848949859483,0.0,0
987,20.97609,79.87597,16.554436441314913,53.59046968178744,0.03985694586772762,0.010958726062062461,0.0,0.33484687303405647,0.4344613207930672,3.4920779170169727,0.0,0
988,20.97609,79.89805,18.026264311365967,54.924071439533,0.0,0.0,0.0,0.3904532181417727,0.3078238767341894,8.44757580643707,0.025852695499674984,0
989,20.97609,79.92013,19.655625238978164,56.257647275327294,0.0,0.2398363144599372,0.0,0.5287744119383885,0.362315437320078,1.615046802373702,0.07502425396591501,0
990,20.97609,79.94221,21.406577499702856,57.591197176819435,0.10453450130713506,0.13180905146468308,0.0,0.17296363538206616,0.7543246853825727,3.6417613999648086,0.0,0
991,20.97609,79.96429,23.251668193799834,58.92472113165629,0.1775672521135211,0.05289268803012633,0.0,0.15462040783526415,0.3790456929525905,1.4815385576352982,0.0,0
992,20.97609,79.98636,25.170203467396096,60.258219127484246,0.21536789407362328,0.0,0.0,0.11154067663534407,0.5536444514950041,0.0,0.0,0
993,20.97609,80.00844,27.1466160848895,61.591691151952105,0.15781176586088821,0.05403133142853186,0.0,0.34951885489896634,0.5259449353414035,6.090287845887888,0.0,0
994,20.97609,80.03052,29.169143604621894,62.92513719270405,0.0,0.0,0.05269859848103768,0.002882922442833974,0.52692282878569,2.214741363209845,0.3464397086407009,0
995,20.97609,80.0526,31.228827414923927,64.25855723738424,0.04234874554306348,0.0,0.022135635205636783,0.041858310581223246,0.5041213699904252,4.813673033984799,0.050212224063787725,0
996,20.97609,80.07468,32.89043512305928,65.59195127363918,0.09203662168040785,0.02091689032566822,0.0,0.05605299341403534,0.659646764932116,2.366217906446167,0.006438118666153794,0
997,20.97609,80.09675,33.82137349844547,66.92531928911042,0.014555668668830546,0.042685598247886085,0.0,0.0,0.5542730256414821,6.246562601321045,0.0,0
998,20.97609,80.11883,34.878065911861434,68.2586612714413,0.01570316489091898,0.0,0.0,0.24484013315370506,0.4618106639205295,0.4117600175408871,0.0,0
999,20.97609,80.14091,36.049455619717676,69.59197720827285,0.09885955417734468,0.1447452184444489,0.003302320476316168,0.0,0.5566964544371685,6.030118404459651,0.0,0
1000,20.97609,80.16299,37.32474527573184,70.92526708724674,0.0,0.2063149340786983,0.012520576765402991,0.27930297368359813,0.37074628254928155,5.328336067016723,0.18087638429390257,0
1001,20.97609,80.18506,38.69366302393836,72.25853089600265,0.0,0.15526070322421046,0.0,0.19783322483907145,0.6163158051477265,0.0,0.0,0
1002,20.97609,80.20714,40.146632404332564,73.59176862217902,0.0,0.0,0.054080602123873785,0.4459243384569261,0.4544162591116151,1.6586991335299324,0.0,0
1003,20.97609,80.22922,41.674863086602414,74.92498025341852,0.07607301886916656,0.12097524616862457,0.05270010566222466,0.17274433611638185,0.46253550665894805,5.656335903376754,0.0,0
1004,20.97609,80.2513,43.27038150324304,76.25816577735432,0.0003622166339470114,0.012506975089679033,0.0,0.11244617968981571,0.6216790793244977,7.258932911739802,0.0,0
1005,20.97609,80.27338,44.92601915644063,77.59132518162596,0.04082761687450562,0.0,0.48443619168024127,0.0,0.4928637827160763,4.86191252829648,0.06990499611384841,0
1006,20.97609,80.29545,46.63537344012702,78.92445845387046,0.08041144663336833,0.10765616550931643,0.0,0.17780374515683445,0.5007735117933728,1.9703477442717443,0.0,0
1007,20.97609,80.31753,48.39275243656127,80.257565581721,0.0,0.02339623013151202,0.0,0.4017340574774527,0.7134053915557339,0.4835236359992825,0.07136564806331423,0
1008,20.97609,80.33961,50.19311199244507,81.59064655281452,0.09075102206598232,0.41497964704062523,0.0,0.0,0.41370716604411917,4.474341783202181,0.024741523343183032,0
1009,20.97609,80.36169,52.031990753574455,82.92370135478374,0.045462107321688,0.2331728953428532,0.0,0.4736161231684645,0.6197396369611616,1.893242233660353,0.0,0
1010,20.97609,80.38377,53.90544680870801,84.25672997526353,0.0,0.11379174462350568,0.1372237893377177,0.0,0.6829082898234815,2.0035144546449057,0.0360657224326981,0
1011,20.97609,80.40584,55.8099981120023,85.58973240188477,0.17307721292458336,0.039873577663937954,0.0,0.16124102359797193,0.7133473534533531,2.417858906746827,0.0,0
